Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
MI,US,3/25/20,7,0,0,0.0,0.0
TN,US,3/25/20,100,0,0,0.0,0.0
UT,US,3/25/20,14,0,0,0.0,0.0
WI,US,3/25/20,4,0,0,44.41578887,-88.46565023
TN,US,3/25/20,1,0,0,36.34117832,-85.28989535
IN,US,3/25/20,4,0,0,39.31145587,-86.83900724
KY,US,3/25/20,0,0,0,38.51679143,-84.82404619
KY,US,3/25/20,0,0,0,37.42823949,-83.68811419
ID,US,3/25/20,0,0,0,42.58016894,-116.1693871
ME,US,3/25/20,6,0,0,44.49952995,-70.75682123
MO,US,3/25/20,0,0,0,36.64916339,-92.44459066
WI,US,3/25/20,20,1,0,43.38352225,-87.94625009
WA,US,3/25/20,0,0,0,46.55418369,-123.7285716
IA,US,3/25/20,0,0,0,40.7393172,-95.1497813
VA,US,3/25/20,0,0,0,38.61807452,-78.48797204
FL,US,3/25/20,118,3,0,26.64676272,-80.46536002
IA,US,3/25/20,0,0,0,43.08193849,-94.67824621
TX,US,3/25/20,0,0,0,32.75310985,-98.31319001
NC,US,3/25/20,0,0,0,35.15253315,-76.66559823
MS,US,3/25/20,2,0,0,34.36398677,-89.95064249
TX,US,3/25/20,0,0,0,32.163959600000005,-94.30552481
CO,US,3/25/20,1,0,0,39.120926,-105.7182065
MT,US,3/25/20,0,0,0,45.48965095,-110.52643940000002
WY,US,3/25/20,1,0,0,44.52157546,-109.5852825
IN,US,3/25/20,0,0,0,39.77202286,-87.20375833
TX,US,3/25/20,1,0,0,32.77757172,-97.80500621
TX,US,3/25/20,0,0,0,34.52993409,-102.7844668
FL,US,3/25/20,17,0,0,28.30810945,-82.40227529
NC,US,3/25/20,1,0,0,36.26723798,-76.25134778
NJ,US,3/25/20,255,0,0,41.03238628,-74.29954144
VA,US,3/25/20,0,0,0,36.6801638,-80.2865648
GA,US,3/25/20,6,0,0,33.91969522,-84.86848792
OH,US,3/25/20,0,0,0,41.11676341,-84.5801017
KS,US,3/25/20,0,0,0,38.18108732,-99.23692334
NE,US,3/25/20,0,0,0,40.13141096,-96.23705437
OK,US,3/25/20,7,1,0,36.31743373,-96.7033176
ID,US,3/25/20,0,0,0,44.00545243,-116.7647695
OK,US,3/25/20,3,0,0,36.07695283,-96.97584944
GA,US,3/25/20,4,0,0,32.56934316,-83.82937
MS,US,3/25/20,13,0,0,30.77090935,-89.58677275
TX,US,3/25/20,0,0,0,30.78097267,-102.7241261
ND,US,3/25/20,0,0,0,48.76623521,-97.5523809
MO,US,3/25/20,1,0,0,36.2130572,-89.78742322
WA,US,3/25/20,0,0,0,48.53234021,-117.2741804
NC,US,3/25/20,0,0,0,34.52265624,-77.90352133
KY,US,3/25/20,0,0,0,38.69607718,-84.35599463
WV,US,3/25/20,0,0,0,38.68314479,-79.35084086
MN,US,3/25/20,0,0,0,48.06642577,-96.0370814
SD,US,3/25/20,1,1,0,44.0025835,-102.8240777
ME,US,3/25/20,4,0,0,45.40194593,-68.65020455
IL,US,3/25/20,4,0,0,40.78702156,-89.76078901
WI,US,3/25/20,0,0,0,44.58307413,-91.99949611
NE,US,3/25/20,0,0,0,40.85082525,-101.6502942
SD,US,3/25/20,0,0,0,45.49049506,-102.4755586
NC,US,3/25/20,0,0,0,36.17847453,-76.40603143
AL,US,3/25/20,0,0,0,32.64048341,-87.29770589
AR,US,3/25/20,0,0,0,34.9459153,-92.94372564
IL,US,3/25/20,0,0,0,38.08510853,-89.36856219
IN,US,3/25/20,0,0,0,38.07809328,-86.63741946
KY,US,3/25/20,0,0,0,37.25023553,-83.22922731
MS,US,3/25/20,1,0,0,31.17161885,-88.99281835
MO,US,3/25/20,2,0,0,37.70660776,-89.82741088
OH,US,3/25/20,0,0,0,39.73508655,-82.23804971
PA,US,3/25/20,0,0,0,40.40206612,-77.26297447
TN,US,3/25/20,1,0,0,35.63708728,-87.86139634
NV,US,3/25/20,0,0,0,40.44003782,-118.40056409999998
NC,US,3/25/20,1,0,0,36.38989032,-78.97217358
AK,US,3/25/20,0,0,0,57.13978948,-132.9540995
VA,US,3/25/20,0,0,0,37.20530399,-77.39368102
MT,US,3/25/20,0,0,0,47.1182463,-108.2508876
MO,US,3/25/20,0,0,0,38.72798918,-93.28471706
MO,US,3/25/20,0,0,0,37.87736118,-91.79351727
NE,US,3/25/20,0,0,0,40.51156033,-99.41461667
PA,US,3/25/20,342,1,0,40.00338507,-75.1379271
AR,US,3/25/20,0,0,0,34.43268455,-90.84800154
CO,US,3/25/20,0,0,0,40.59414277,-102.3577703
KS,US,3/25/20,0,0,0,39.78465501,-99.34668865
MT,US,3/25/20,0,0,0,48.25936577,-107.9128511
IL,US,3/25/20,0,0,0,40.01360584,-88.59319339
OH,US,3/25/20,1,0,0,39.64170392,-83.0243386
AL,US,3/25/20,1,0,0,33.28094866,-88.08818103
GA,US,3/25/20,4,0,0,34.46589159,-84.46406611
SC,US,3/25/20,6,0,0,34.88807695,-82.72791551
TN,US,3/25/20,0,0,0,36.55606529,-85.07763299999998
GA,US,3/25/20,1,0,0,31.35928155,-82.21598442
NE,US,3/25/20,0,0,0,42.26434853,-97.60122773
ND,US,3/25/20,2,0,0,48.24977025,-99.96407787
WA,US,3/25/20,155,2,0,47.03892768,-122.1405958
WI,US,3/25/20,3,0,0,44.71850291,-92.4224416
AL,US,3/25/20,1,0,0,31.80396383,-85.9408295
AR,US,3/25/20,1,0,0,34.16250414,-93.65789349
GA,US,3/25/20,0,0,0,33.09310242,-84.38790389
IL,US,3/25/20,0,0,0,39.62265059,-90.8877017
IN,US,3/25/20,0,0,0,38.40112197,-87.23574907
KY,US,3/25/20,0,0,0,37.47088263,-82.39487445
MS,US,3/25/20,10,0,0,31.17507789,-90.40392572
MO,US,3/25/20,0,0,0,39.34310674,-91.16980779
OH,US,3/25/20,0,0,0,39.07634001,-83.06769584
PA,US,3/25/20,8,0,0,41.33155042,-75.03208106
AZ,US,3/25/20,49,1,0,32.0971334,-111.7890033
AZ,US,3/25/20,23,0,0,32.90525627,-111.3449483
MN,US,3/25/20,0,0,0,46.12105238,-92.74070188
FL,US,3/25/20,50,1,0,27.93130349,-82.72239666
MN,US,3/25/20,0,0,0,44.02301619,-96.25841142
ME,US,3/25/20,0,0,0,45.83839062,-69.2860223
CO,US,3/25/20,18,0,0,39.21720112,-106.9310027
NC,US,3/25/20,6,0,0,35.59535426,-77.37353178
OK,US,3/25/20,0,0,0,34.92065823,-95.7513432
VA,US,3/25/20,0,0,0,36.81980341,-79.39731264
UT,US,3/25/20,0,0,0,38.33815254,-112.1249591
CA,US,3/25/20,30,1,0,39.06167234,-120.7240569
LA,US,3/25/20,9,0,0,29.42245447,-89.60322085
MO,US,3/25/20,2,0,0,39.38154439,-94.77068479
NE,US,3/25/20,0,0,0,41.57246836,-97.52144359
WY,US,3/25/20,0,0,0,42.13299116,-104.966331
WV,US,3/25/20,0,0,0,39.37091679,-81.16771771
CA,US,3/25/20,0,0,0,40.00355989,-120.8395236
IA,US,3/25/20,0,0,0,42.737633,-96.21366621
MA,US,3/25/20,101,0,0,41.94070556,-70.80802823
IA,US,3/25/20,0,0,0,42.73420133,-94.67862564
WV,US,3/25/20,0,0,0,38.32758728,-80.00993811
AR,US,3/25/20,3,0,0,35.57433534,-90.66268713
LA,US,3/25/20,0,0,0,30.71409502,-91.60209535
AR,US,3/25/20,1,0,0,34.48254879,-94.22728802
FL,US,3/25/20,14,0,0,27.95027105,-81.69732947
GA,US,3/25/20,8,0,0,34.00267074,-85.18677781
IA,US,3/25/20,20,0,0,41.68679484,-93.57767461
MN,US,3/25/20,0,0,0,47.77372465,-96.40134647
MO,US,3/25/20,0,0,0,37.6162296,-93.39828174
NE,US,3/25/20,0,0,0,41.18813488,-97.56630712
NC,US,3/25/20,0,0,0,35.27820615,-82.16812354
OR,US,3/25/20,3,0,0,44.90322804,-123.4128888
TN,US,3/25/20,0,0,0,35.12245443,-84.52075859
TX,US,3/25/20,0,0,0,30.79472531,-94.8276624
WI,US,3/25/20,0,0,0,45.46130348,-92.44182875
MT,US,3/25/20,0,0,0,48.22773388,-112.2252703
MS,US,3/25/20,2,0,0,34.226046000000004,-89.03636807
OK,US,3/25/20,1,0,0,34.72959848,-96.68337199
AR,US,3/25/20,1,0,0,35.44871474,-93.03212219
IL,US,3/25/20,0,0,0,37.41391284,-88.56152109
MN,US,3/25/20,0,0,0,45.58606667,-95.44451209
VA,US,3/25/20,0,0,0,37.14259351,-76.35798148
OH,US,3/25/20,4,0,0,41.16793482,-81.19735782
WI,US,3/25/20,0,0,0,44.47558711,-89.50152965
IN,US,3/25/20,3,0,0,41.45986947,-87.06848888
VA,US,3/25/20,0,0,0,36.85914825,-76.35971629
IN,US,3/25/20,0,0,0,38.02097333,-87.86480429
KS,US,3/25/20,1,0,0,39.37925655,-96.34564657
OK,US,3/25/20,1,0,0,35.20614018,-96.94923008
IA,US,3/25/20,2,0,0,41.33640314,-95.53907776
PA,US,3/25/20,1,0,0,41.74471626,-77.89559864
SD,US,3/25/20,0,0,0,45.06583079,-99.95498503
TX,US,3/25/20,3,0,0,35.40133773,-101.893964
MT,US,3/25/20,0,0,0,45.39617714,-105.636738
KY,US,3/25/20,0,0,0,37.83218794,-83.82553961
MT,US,3/25/20,0,0,0,46.85538891,-112.9359164
ID,US,3/25/20,0,0,0,42.69254894,-112.83957420000002
IA,US,3/25/20,4,0,0,41.68625425,-92.53155731
VA,US,3/25/20,0,0,0,37.55016038,-77.91267882
AR,US,3/25/20,0,0,0,34.83624419,-91.55162157
MT,US,3/25/20,0,0,0,46.86048047,-105.379384
KS,US,3/25/20,0,0,0,37.64780729,-98.73922153
OH,US,3/25/20,0,0,0,39.7420247,-84.64787018
MS,US,3/25/20,1,0,0,34.61810501,-88.51986294
TX,US,3/25/20,0,0,0,29.99954402,-104.2408079
MI,US,3/25/20,0,0,0,45.34018577,-83.91498656
WV,US,3/25/20,1,0,0,39.46770987,-79.66712803
WI,US,3/25/20,0,0,0,45.68051754,-90.3609888
VA,US,3/25/20,2,0,0,37.22554789,-78.43597949
VA,US,3/25/20,0,0,0,37.18497668,-77.22922187
MD,US,3/25/20,76,2,0,38.83070039,-76.8496441
VA,US,3/25/20,32,0,0,38.70916224,-77.48713689
AK,US,3/25/20,0,0,0,55.76261984,-133.0511621
RI,US,3/25/20,52,0,0,41.87064746,-71.57753536
CO,US,3/25/20,0,0,0,37.95544985,-102.3926052
CO,US,3/25/20,3,0,0,38.17359144,-104.5127437
AR,US,3/25/20,78,0,0,34.77054088,-92.31355101
GA,US,3/25/20,1,0,0,32.23334561,-83.47549959999998
IL,US,3/25/20,0,0,0,37.22631423,-89.13085001
IN,US,3/25/20,0,0,0,41.04166107,-86.69890683
KY,US,3/25/20,3,0,0,37.10466131,-84.57629079
MO,US,3/25/20,4,0,0,37.82462075,-92.20783203
VA,US,3/25/20,0,0,0,37.06474963,-80.71229738
OK,US,3/25/20,0,0,0,34.41635232,-95.37603505
FL,US,3/25/20,4,0,0,29.60779729,-81.74230285
GA,US,3/25/20,0,0,0,33.32056115,-83.37552891
IL,US,3/25/20,0,0,0,41.2013541,-89.2869272
IN,US,3/25/20,2,0,0,39.66437981,-86.84517605
MO,US,3/25/20,0,0,0,40.47942497,-93.02042674
NY,US,3/25/20,84,0,0,41.42630093,-73.74965532
OH,US,3/25/20,0,0,0,41.02094889,-84.1336111
TN,US,3/25/20,9,0,0,36.14005459,-85.50646123
WV,US,3/25/20,1,0,0,38.50782345,-81.9082131
NM,US,3/25/20,0,0,0,35.10403332,-103.5481727
MD,US,3/25/20,1,0,0,39.06198912,-76.03530977
NY,US,3/25/20,0,0,0,40.71088124,-73.81684712
GA,US,3/25/20,0,0,0,31.86728114,-85.01773177
MS,US,3/25/20,0,0,0,34.25157572,-90.28908
GA,US,3/25/20,0,0,0,34.88389445,-83.40304637
WI,US,3/25/20,7,0,0,42.74753117,-88.05941254
VA,US,3/25/20,1,0,0,37.12222899,-80.56027320000003
TX,US,3/25/20,0,0,0,32.87109387,-95.79232691
WV,US,3/25/20,0,0,0,37.76936795,-81.2456041
MO,US,3/25/20,1,0,0,39.52817427,-91.51838643
MN,US,3/25/20,27,1,0,45.01625271,-93.09872295
ND,US,3/25/20,3,0,0,48.26886249,-98.72223879
TX,US,3/25/20,2,0,0,34.96585996,-101.8971322
AL,US,3/25/20,0,0,0,33.29526734,-85.45708831
AR,US,3/25/20,0,0,0,36.3415714,-91.02455531
GA,US,3/25/20,1,0,0,31.76622818,-84.75732369
IL,US,3/25/20,0,0,0,38.05095369,-89.82512254
IN,US,3/25/20,0,0,0,40.15734772,-85.01139319
MO,US,3/25/20,1,0,0,39.44007257,-92.4971374
NC,US,3/25/20,3,0,0,35.71015088,-79.80570339
WV,US,3/25/20,0,0,0,38.769899,-79.87919615
MS,US,3/25/20,20,0,0,32.26469147,-89.94537876
ND,US,3/25/20,0,0,0,46.45621782,-97.65742504
LA,US,3/25/20,14,1,0,31.19778499,-92.52997303
VA,US,3/25/20,0,0,0,38.68295619,-78.15826963
MT,US,3/25/20,1,0,0,46.08520862,-114.11891640000002
KS,US,3/25/20,0,0,0,39.78525843,-101.0761617
MO,US,3/25/20,0,0,0,39.3537468,-93.98905745
TX,US,3/25/20,0,0,0,31.36607041,-101.5232659
TX,US,3/25/20,0,0,0,29.83321503,-99.82018052
MN,US,3/25/20,0,0,0,47.87197525,-96.09561104
LA,US,3/25/20,0,0,0,32.09530039,-93.34213308
TX,US,3/25/20,0,0,0,33.61886692,-95.04841765
NE,US,3/25/20,0,0,0,40.17556879999999,-100.476998
MN,US,3/25/20,0,0,0,44.40555844,-95.25207021
TX,US,3/25/20,1,0,0,31.32323325,-103.6903896
TX,US,3/25/20,0,0,0,28.3238976,-97.15766311
KS,US,3/25/20,2,0,0,37.95230263,-98.08607292
NY,US,3/25/20,33,0,0,42.71348136,-73.51089874
MN,US,3/25/20,1,0,0,44.72836381,-94.94553734
ND,US,3/25/20,0,0,0,48.71982533,-101.6603912
KS,US,3/25/20,0,0,0,39.82799632,-97.65036709
MO,US,3/25/20,0,0,0,37.36085952,-90.97009925
TN,US,3/25/20,0,0,0,35.60536161,-84.93076643
KS,US,3/25/20,0,0,0,38.34616184,-98.19992118
MN,US,3/25/20,2,0,0,44.3543376,-93.29658715
UT,US,3/25/20,0,0,0,41.63137678,-111.2445105
NE,US,3/25/20,0,0,0,40.1247415,-95.71755036
IL,US,3/25/20,0,0,0,38.71240969,-88.08475366
LA,US,3/25/20,1,0,0,32.41391005,-91.76634876
MT,US,3/25/20,0,0,0,47.78668011,-104.5610786
ND,US,3/25/20,0,0,0,46.26440649,-96.94852979
OH,US,3/25/20,4,0,0,40.77180308,-82.53799609999999
SC,US,3/25/20,59,0,0,34.01791263,-80.90267209
WI,US,3/25/20,0,0,0,43.3762778,-90.43012729
GA,US,3/25/20,11,0,0,33.35777107,-82.07026432
NY,US,3/25/20,0,0,0,40.58582155,-74.14808598
NC,US,3/25/20,0,0,0,35.00417719,-79.74491009
VA,US,3/25/20,0,0,0,37.937575,-76.72920628
VA,US,3/25/20,13,0,0,37.53255773,-77.47966921
KS,US,3/25/20,0,0,0,39.28935726,-96.73420026
IA,US,3/25/20,0,0,0,40.73518949,-94.24368535
NM,US,3/25/20,2,0,0,36.51072137,-106.6931674
CO,US,3/25/20,0,0,0,39.97913541,-108.2179009
CO,US,3/25/20,0,0,0,37.5836865,-106.3847838
IN,US,3/25/20,7,0,0,39.10235626,-85.26212744
MO,US,3/25/20,0,0,0,36.65460667,-90.85990261
WV,US,3/25/20,0,0,0,39.18094587,-81.06356878
CA,US,3/25/20,68,7,0,33.74314981,-115.9933578
TN,US,3/25/20,1,0,0,35.84923189,-84.52458689
WV,US,3/25/20,0,0,0,38.71622686,-81.35243568
VA,US,3/25/20,1,0,0,37.26865804,-80.06396753
VA,US,3/25/20,0,0,0,37.27791025,-79.96189766
SD,US,3/25/20,0,0,0,45.62975048,-96.94672673
TX,US,3/25/20,0,0,0,35.83809685,-100.813175
KY,US,3/25/20,0,0,0,38.51923469,-84.05055616
TN,US,3/25/20,15,0,0,36.52454807,-86.87346725
TX,US,3/25/20,1,0,0,31.02539637,-96.51272246
NC,US,3/25/20,2,0,0,34.64244496,-79.10250529999998
MN,US,3/25/20,0,0,0,43.67482683,-96.25296832
NE,US,3/25/20,0,0,0,42.42252217,-99.44832069
WI,US,3/25/20,4,0,0,42.67151616,-89.07147900000002
IL,US,3/25/20,3,0,0,41.46613806,-90.57042164
VA,US,3/25/20,2,0,0,37.81204314,-79.44605905
KY,US,3/25/20,0,0,0,37.36642393,-84.31176452
GA,US,3/25/20,9,0,0,33.65145002,-84.02202167
NH,US,3/25/20,42,0,0,42.98499744,-71.12883377
NC,US,3/25/20,0,0,0,36.39593137,-79.77504841
VA,US,3/25/20,3,0,0,38.51006137,-78.87260325
NY,US,3/25/20,968,5,0,41.15027894,-74.02560498
TX,US,3/25/20,0,0,0,32.89779518,-96.40771592
OK,US,3/25/20,0,0,0,35.68711719,-99.69666167
OK,US,3/25/20,0,0,0,36.37004357,-95.60406759
ND,US,3/25/20,0,0,0,48.77245354,-99.84097493
KS,US,3/25/20,0,0,0,39.35022773,-99.32484567
MT,US,3/25/20,1,0,0,48.29607488,-105.0079268
NM,US,3/25/20,0,0,0,34.02097406,-103.4799493
MI,US,3/25/20,1,0,0,44.33473082,-84.61067651
MN,US,3/25/20,0,0,0,48.77501878,-95.81079919
MT,US,3/25/20,0,0,0,46.23397237,-106.72928799999998
OH,US,3/25/20,0,0,0,39.33705391,-83.06000914
CO,US,3/25/20,4,0,0,40.48596505,-106.9905548
KY,US,3/25/20,0,0,0,38.19484205,-83.42088935
NC,US,3/25/20,6,0,0,35.64003916,-80.52446628
TX,US,3/25/20,0,0,0,31.8314342,-99.97616148
IN,US,3/25/20,1,0,0,39.62002287,-85.4655599
KS,US,3/25/20,0,0,0,38.52275276,-99.30863983
TX,US,3/25/20,2,0,0,32.10773545,-94.76176432
WI,US,3/25/20,0,0,0,45.47498854,-91.1333012
AL,US,3/25/20,1,0,0,32.28725256,-85.18415324
KS,US,3/25/20,0,0,0,38.91462787,-98.76254297
KY,US,3/25/20,0,0,0,36.99308373,-85.06070117
VA,US,3/25/20,0,0,0,36.93028320000001,-82.10095486
NC,US,3/25/20,0,0,0,35.40114178,-81.92112099
TN,US,3/25/20,19,0,0,35.84591405,-86.4107263
VT,US,3/25/20,5,0,0,43.57723578,-73.03741676
LA,US,3/25/20,0,0,0,31.56388699,-93.55433981
TX,US,3/25/20,0,0,0,31.34318809,-93.85440451
IA,US,3/25/20,0,0,0,42.38624071,-95.10547892
CA,US,3/25/20,113,5,0,38.45106826,-121.3425374
ME,US,3/25/20,4,0,0,43.95415864,-69.85074999
MI,US,3/25/20,9,0,0,43.33433923,-84.05131209999998
CO,US,3/25/20,0,0,0,38.08054629,-106.282466
NJ,US,3/25/20,1,0,0,39.58719656,-75.34696629999998
VA,US,3/25/20,0,0,0,37.2836193,-80.06219455
AR,US,3/25/20,4,0,0,34.64916145,-92.67583224
IL,US,3/25/20,0,0,0,37.75332999,-88.54119706
KS,US,3/25/20,0,0,0,38.78369175,-97.65185177
MO,US,3/25/20,0,0,0,39.13734288,-93.20259964
NE,US,3/25/20,0,0,0,40.52418865,-97.14085859
UT,US,3/25/20,151,0,0,40.66616532,-111.9216011
SC,US,3/25/20,1,0,0,34.00795823,-81.72713237
NC,US,3/25/20,1,0,0,34.98820368,-78.36914061
TX,US,3/25/20,0,0,0,31.39457611,-94.17000399
CA,US,3/25/20,7,1,0,36.60308176,-121.069975
CA,US,3/25/20,38,1,0,34.84060306,-116.1774685
CA,US,3/25/20,238,2,0,33.03484597,-116.7365326
CA,US,3/25/20,178,1,0,37.75215114,-122.4385672
TX,US,3/25/20,0,0,0,30.57933681,-95.16260304
CA,US,3/25/20,68,3,0,37.93433732,-121.2730061
CO,US,3/25/20,0,0,0,37.76248981,-107.67632890000002
NM,US,3/25/20,8,0,0,36.50838318,-108.320437
UT,US,3/25/20,0,0,0,37.62762978,-109.80337140000002
WA,US,3/25/20,1,0,0,48.60182783,-122.96745
CA,US,3/25/20,46,0,0,35.38822029,-120.4039028
CA,US,3/25/20,165,5,0,37.4228808,-122.32755459999998
CO,US,3/25/20,1,0,0,38.00450883,-108.4020725
NM,US,3/25/20,1,0,0,35.48014807,-104.8163562
TX,US,3/25/20,1,0,0,28.00880118,-97.51763891
TX,US,3/25/20,0,0,0,31.1577796,-98.81758731
SD,US,3/25/20,0,0,0,44.02351092,-98.0909816
MT,US,3/25/20,0,0,0,47.67657534,-115.1329916
NM,US,3/25/20,8,0,0,35.68862401,-106.8687803
OH,US,3/25/20,1,0,0,41.35624126,-83.137872
IL,US,3/25/20,5,1,0,39.75836914,-89.65872023
MI,US,3/25/20,2,0,0,43.42406072,-82.82055898
UT,US,3/25/20,0,0,0,39.37231946,-111.5758676
CA,US,3/25/20,24,0,0,34.65329488,-120.0188492
CA,US,3/25/20,459,17,0,37.23104908,-121.6970462
AZ,US,3/25/20,1,0,0,31.52508998,-110.8479088
CA,US,3/25/20,24,0,0,37.05580291,-122.0066524
NM,US,3/25/20,17,0,0,35.50708973,-105.9774716
FL,US,3/25/20,7,1,0,30.69341450000001,-87.02458128
FL,US,3/25/20,27,2,0,27.18546175,-82.33174248
NY,US,3/25/20,64,0,0,43.10904162,-73.86653895
ND,US,3/25/20,0,0,0,46.10830372,-97.63217159
NE,US,3/25/20,8,0,0,41.11314181,-96.11156432
WI,US,3/25/20,6,0,0,43.42574087,-89.94966132
NE,US,3/25/20,1,0,0,41.2278103,-96.63773905
WI,US,3/25/20,0,0,0,45.87931905,-91.14504927
NY,US,3/25/20,55,1,0,42.81668777,-74.05278291
TX,US,3/25/20,0,0,0,30.89740592,-100.5384842
GA,US,3/25/20,0,0,0,32.2654021,-84.31258912
NY,US,3/25/20,2,0,0,42.58831742,-74.44339029999998
MI,US,3/25/20,0,0,0,46.19235734,-86.19972234
IL,US,3/25/20,0,0,0,40.1571798,-90.61114163
MO,US,3/25/20,0,0,0,40.46921489,-92.52311943
NY,US,3/25/20,0,0,0,42.39184015,-76.8773299
PA,US,3/25/20,7,0,0,40.70497338,-76.2150785
OH,US,3/25/20,0,0,0,38.80270163,-82.98907345
MO,US,3/25/20,0,0,0,40.45214695,-92.14709064
NC,US,3/25/20,1,0,0,34.8386299,-79.4757978
AR,US,3/25/20,0,0,0,34.85588887,-94.0632176
IL,US,3/25/20,0,0,0,39.6429169,-90.47814431
IN,US,3/25/20,1,1,0,38.68672078,-85.74627859
IA,US,3/25/20,3,0,0,41.63935978,-90.61959493
KS,US,3/25/20,0,0,0,38.48222076,-100.9066539
KY,US,3/25/20,1,0,0,38.29622293,-84.5816631
MN,US,3/25/20,6,0,0,44.6490231,-93.53340251
MS,US,3/25/20,3,0,0,32.406704100000006,-89.53789439
MO,US,3/25/20,1,0,0,37.05588075,-89.56474493
TN,US,3/25/20,1,0,0,36.42325673,-84.50360494
VA,US,3/25/20,0,0,0,36.71466456,-82.60171704
NE,US,3/25/20,0,0,0,41.85070896,-103.7080986
GA,US,3/25/20,0,0,0,32.74976524,-81.60779441
TX,US,3/25/20,0,0,0,32.74613808,-100.9162664
AR,US,3/25/20,2,0,0,35.9109364,-92.69936482
AR,US,3/25/20,2,0,0,35.19605503,-94.27162713
CO,US,3/25/20,0,0,0,40.87595412,-102.3519227
KS,US,3/25/20,11,0,0,37.6842718,-97.4608198
FL,US,3/25/20,29,0,0,28.7158582,-81.24060348
GA,US,3/25/20,2,0,0,30.93464824,-84.86823924
OK,US,3/25/20,0,0,0,35.16478725,-96.61686741
NY,US,3/25/20,0,0,0,42.78081007,-76.82497064
OH,US,3/25/20,1,0,0,41.12351311,-83.12783209
TN,US,3/25/20,0,0,0,35.36979721,-85.41022136
OK,US,3/25/20,0,0,0,35.49447108,-94.75463785
AR,US,3/25/20,1,0,0,33.99780401,-94.2424869
TN,US,3/25/20,2,0,0,35.78077323,-83.52244332
UT,US,3/25/20,0,0,0,38.74837146,-111.8050275
KS,US,3/25/20,0,0,0,37.19324632,-100.8507201
NE,US,3/25/20,0,0,0,40.87241834,-97.139673
TX,US,3/25/20,0,0,0,32.73587756,-99.35401337
MO,US,3/25/20,0,0,0,37.15772072,-91.40190382
MS,US,3/25/20,0,0,0,32.88149103,-90.8159538
AR,US,3/25/20,0,0,0,36.16258158,-91.47819342
CA,US,3/25/20,3,1,0,40.76391419,-122.0396884
WI,US,3/25/20,0,0,0,44.78902246,-88.76443896
KS,US,3/25/20,3,0,0,39.04100763,-95.7557264
WI,US,3/25/20,7,0,0,43.72099677,-87.94579284
AL,US,3/25/20,42,0,0,33.26879845,-86.66232561
IL,US,3/25/20,0,0,0,39.39133527,-88.80611122
IN,US,3/25/20,2,0,0,39.52305623,-85.79158570000001
IA,US,3/25/20,0,0,0,41.6850066,-95.31015553
KY,US,3/25/20,0,0,0,38.21476019,-85.194223
MO,US,3/25/20,1,0,0,39.79742518,-92.07634971
OH,US,3/25/20,0,0,0,40.33163494,-84.20258189
TN,US,3/25/20,170,0,0,35.1864775,-89.89692423
TX,US,3/25/20,0,0,0,31.79211404,-94.14550696
VA,US,3/25/20,3,0,0,38.85905135,-78.56813762
MN,US,3/25/20,1,0,0,45.44447208,-93.77617511
KS,US,3/25/20,0,0,0,39.35018161,-100.4418259
MT,US,3/25/20,0,0,0,48.72085833,-104.503829
NE,US,3/25/20,0,0,0,42.50284406,-102.4126613
ND,US,3/25/20,0,0,0,47.57700669,-100.3426391
WY,US,3/25/20,4,0,0,44.79048913,-106.8862389
KS,US,3/25/20,0,0,0,39.35147699,-101.7197624
NE,US,3/25/20,0,0,0,41.22045983,-98.97588642
OR,US,3/25/20,0,0,0,45.41501554,-120.6827834
TX,US,3/25/20,0,0,0,36.27751473,-101.8933156
MI,US,3/25/20,0,0,0,42.95392800000001,-84.14585902
ID,US,3/25/20,0,0,0,47.35364087,-115.8916749
MN,US,3/25/20,0,0,0,44.5796592,-94.23164924
CA,US,3/25/20,0,0,0,39.57713498,-120.52007009999998
NM,US,3/25/20,0,0,0,33.13028233,-107.1925893
MT,US,3/25/20,4,0,0,45.90018933,-112.6620092
KY,US,3/25/20,1,0,0,36.74058474,-86.58047435
MS,US,3/25/20,1,0,0,31.91282117,-89.91716179
IA,US,3/25/20,1,0,0,43.08221074,-96.1767568
NE,US,3/25/20,0,0,0,42.48932059,-103.7576544
ND,US,3/25/20,0,0,0,46.11323337,-101.0440149
CA,US,3/25/20,3,0,0,41.59198861,-122.5407434
AK,US,3/25/20,0,0,0,57.24124555,-135.3206587
WA,US,3/25/20,48,1,0,48.48171488,-121.766131
AK,US,3/25/20,0,0,0,59.56149996,-135.3337748
WA,US,3/25/20,0,0,0,46.02408726,-121.9164403
ND,US,3/25/20,0,0,0,46.44737738,-103.4601547
KS,US,3/25/20,0,0,0,39.78516566,-98.78566062
MS,US,3/25/20,1,0,0,32.01744532,-89.50644846
TN,US,3/25/20,0,0,0,36.25359775,-85.95411046
TX,US,3/25/20,16,1,0,32.37474036,-95.2717568
VA,US,3/25/20,0,0,0,36.84455636,-81.53344948
WA,US,3/25/20,634,16,0,48.04615983,-121.7170703
PA,US,3/25/20,0,0,0,40.77129231,-77.06840691
NM,US,3/25/20,2,0,0,34.00715494,-106.9298354
CA,US,3/25/20,24,0,0,38.26827353,-121.9357113
ME,US,3/25/20,0,0,0,45.51229767,-69.95995554
MD,US,3/25/20,1,0,0,38.1163542,-75.75118623
NJ,US,3/25/20,117,1,0,40.56465737,-74.61683016
PA,US,3/25/20,2,0,0,39.97172723,-79.02699593
