Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
NE,US,03/30/2020,0,0,0,41.9169835,-97.19394708
IL,US,03/30/2020,0,0,0,41.09309773,-89.79745866
ND,US,03/30/2020,10,0,0,46.80851182,-102.6576326
OH,US,03/30/2020,44,2,0,40.81482476,-81.36437305
IN,US,03/30/2020,1,0,0,41.27890281,-86.64686895
TX,US,03/30/2020,2,0,0,26.56150059,-98.73892358
VA,US,03/30/2020,0,0,0,38.15965544,-79.05979937
MO,US,03/30/2020,0,0,0,37.89090059,-90.1949941
MN,US,03/30/2020,5,0,0,45.55192576,-94.61078221
MN,US,03/30/2020,6,0,0,44.02240351,-93.22627088
ND,US,03/30/2020,0,0,0,47.45611548,-97.72728747
GA,US,03/30/2020,3,0,0,34.55151201,-83.29405315
OK,US,03/30/2020,2,0,0,34.48556989,-97.85141892
TX,US,03/30/2020,0,0,0,32.73553157,-98.83631615
IL,US,03/30/2020,3,0,0,42.35129217,-89.662598
TX,US,03/30/2020,0,0,0,31.82781912,-101.0500746
IN,US,03/30/2020,1,0,0,41.64423868,-85.00101094
NY,US,03/30/2020,19,0,0,42.2689144,-77.3829924
KS,US,03/30/2020,2,0,0,37.1923008,-101.3118967
MN,US,03/30/2020,0,0,0,45.58613007,-96.00163705
WA,US,03/30/2020,3,0,0,48.40035475,-117.8542701
GA,US,03/30/2020,0,0,0,32.07996777,-84.83208037
TN,US,03/30/2020,0,0,0,36.50235092,-87.83920548
MT,US,03/30/2020,0,0,0,45.67071407,-109.3950061
MO,US,03/30/2020,2,0,0,36.85571651,-89.9444155
NC,US,03/30/2020,0,0,0,36.4017975,-80.23893369
AR,US,03/30/2020,1,0,0,35.86251946,-92.15684085
MS,US,03/30/2020,0,0,0,30.79187949,-89.11547539
MO,US,03/30/2020,1,0,0,36.75000327,-93.45256475
TX,US,03/30/2020,0,0,0,33.17906744,-100.2538401
NV,US,03/30/2020,0,0,0,39.44875482,-119.5250207
IA,US,03/30/2020,2,0,0,42.03621213,-93.46499005
NH,US,03/30/2020,17,0,0,43.291833,-71.02336013
ND,US,03/30/2020,0,0,0,46.97962541,-98.95637318
WY,US,03/30/2020,1,0,0,42.76558279,-109.9130922
MA,US,03/30/2020,1115,5,0,42.3279514,-71.07850442
NY,US,03/30/2020,5791,40,0,40.88320119,-72.8012172
VA,US,03/30/2020,3,0,0,36.70155394,-76.63603554
IN,US,03/30/2020,1,0,0,39.08952258,-87.41414469
MO,US,03/30/2020,0,0,0,40.2099105,-93.11150106
NH,US,03/30/2020,3,0,0,43.36094111,-72.22203125
NY,US,03/30/2020,101,0,0,41.71579493,-74.76394559
PA,US,03/30/2020,0,0,0,41.44634738,-76.51246591
TN,US,03/30/2020,8,0,0,36.51240691,-82.30412917
SD,US,03/30/2020,0,0,0,44.71571812,-100.1278092
WV,US,03/30/2020,0,0,0,37.65390597,-80.86009693
CO,US,03/30/2020,14,0,0,39.63803232,-106.1150762
OH,US,03/30/2020,118,5,0,41.12464734,-81.53123079
UT,US,03/30/2020,167,0,0,40.86688146,-110.9535882
KS,US,03/30/2020,1,0,0,37.23682549,-97.47721621
TN,US,03/30/2020,179,4,0,36.46824103,-86.45917204
AL,US,03/30/2020,0,0,0,32.59117397,-88.19916205
FL,US,03/30/2020,46,0,0,28.70181754,-82.0794267
GA,US,03/30/2020,16,1,0,32.03650571,-84.19821492
SC,US,03/30/2020,34,2,0,33.91826534,-80.37942316
MS,US,03/30/2020,10,1,0,33.60192578,-90.58882684
NC,US,03/30/2020,2,0,0,36.41689489,-80.69102283
VA,US,03/30/2020,0,0,0,37.11781893,-76.88450012
PA,US,03/30/2020,1,0,0,41.82147784,-75.80071959
DE,US,03/30/2020,81,1,0,38.66143781,-75.39031349
NJ,US,03/30/2020,113,1,0,41.13891592,-74.69118243
VA,US,03/30/2020,0,0,0,36.92432914,-77.25791182
CA,US,03/30/2020,6,0,0,39.03417539,-121.6945899
TX,US,03/30/2020,0,0,0,30.49856623,-100.5382014
FL,US,03/30/2020,3,0,0,30.19746066,-82.99099670000003
NC,US,03/30/2020,0,0,0,35.48665845,-83.48748932
MT,US,03/30/2020,0,0,0,45.81367654,-109.9425686
WY,US,03/30/2020,1,0,0,41.65943896,-108.8827882
MN,US,03/30/2020,0,0,0,45.2829032,-95.68264092
TX,US,03/30/2020,1,0,0,34.53028891,-101.7349174
IN,US,03/30/2020,3,0,0,38.82767338,-85.03022429
GA,US,03/30/2020,0,0,0,32.69642758,-84.53351366
MD,US,03/30/2020,4,0,0,38.76618159,-76.10882561
GA,US,03/30/2020,0,0,0,33.56543317,-82.88136816
AL,US,03/30/2020,5,0,0,33.37823223,-86.16886178
MS,US,03/30/2020,2,0,0,33.95339918,-90.1729398
AL,US,03/30/2020,8,0,0,32.86698258,-85.79833053
IA,US,03/30/2020,10,0,0,42.07991767,-92.53266945
MO,US,03/30/2020,2,0,0,36.65465345,-93.04075153
LA,US,03/30/2020,18,0,0,30.62888673,-90.40664996
NM,US,03/30/2020,9,0,0,36.58006022,-105.6310198
TX,US,03/30/2020,238,1,0,32.77143818,-97.29101614
MS,US,03/30/2020,9,0,0,34.65133709,-89.94485778
GA,US,03/30/2020,2,0,0,32.04785085,-82.05539188
FL,US,03/30/2020,0,0,0,30.04848048,-83.60445406
GA,US,03/30/2020,1,0,0,32.55792548,-84.25077141
IA,US,03/30/2020,1,0,0,40.73710579,-94.69778563
KY,US,03/30/2020,0,0,0,37.3677562,-85.3329931
TX,US,03/30/2020,11,0,0,32.30163422,-99.89007449
WV,US,03/30/2020,0,0,0,39.33602617,-80.0421439
WI,US,03/30/2020,0,0,0,45.21179252,-90.5004405
IL,US,03/30/2020,4,0,0,40.50716185,-89.51404662
VA,US,03/30/2020,2,0,0,37.12191123,-81.56685568
CA,US,03/30/2020,0,0,0,40.12570935,-122.2370171
GA,US,03/30/2020,0,0,0,31.92829517,-82.93491155
CO,US,03/30/2020,7,1,0,38.88133511,-105.1614893
LA,US,03/30/2020,0,0,0,32.00760749,-91.32915234
LA,US,03/30/2020,34,1,0,29.37343766,-90.82626855
GA,US,03/30/2020,12,2,0,31.77527543,-84.44069698
TX,US,03/30/2020,0,0,0,30.22429013,-102.0766732
TX,US,03/30/2020,4,0,0,33.17402785,-102.3354521
ID,US,03/30/2020,2,0,0,43.75303583,-111.2056773
MT,US,03/30/2020,0,0,0,47.83741052,-112.2410688
WY,US,03/30/2020,16,0,0,43.93522482,-110.5890801
MO,US,03/30/2020,1,0,0,37.31728859,-91.96564727
OK,US,03/30/2020,1,0,0,36.74777635,-101.4889765
NE,US,03/30/2020,0,0,0,40.17626377,-97.59504381
GA,US,03/30/2020,7,0,0,30.86392347,-83.91847289
KS,US,03/30/2020,0,0,0,39.35107575,-101.0553705
NE,US,03/30/2020,0,0,0,41.91358968,-100.5556632
TX,US,03/30/2020,0,0,0,33.17751417,-99.21226795
NE,US,03/30/2020,0,0,0,42.15725356,-96.54157099
WA,US,03/30/2020,36,0,0,46.9291895,-122.8290656
GA,US,03/30/2020,19,0,0,31.45743864,-83.5236119
OR,US,03/30/2020,3,0,0,45.46248721,-123.712066
OK,US,03/30/2020,0,0,0,34.37288446,-98.92426619
NY,US,03/30/2020,7,0,0,42.16852837,-76.30835812
PA,US,03/30/2020,1,0,0,41.77255149,-77.25433032
MS,US,03/30/2020,23,2,0,34.76872156,-88.90988194
IN,US,03/30/2020,14,1,0,40.38872739,-86.89413959
IN,US,03/30/2020,4,0,0,40.31123252,-86.05234925
TN,US,03/30/2020,15,0,0,35.501942,-89.73694895
MS,US,03/30/2020,0,0,0,34.74023475,-88.23917219
TX,US,03/30/2020,0,0,0,33.21339719,-94.96797273
KY,US,03/30/2020,0,0,0,36.8381152,-87.17878374
MN,US,03/30/2020,0,0,0,46.06996226,-94.89785296
SD,US,03/30/2020,1,0,0,43.19338568,-100.7195503
CT,US,03/30/2020,50,4,0,41.85853803,-72.3308481
TX,US,03/30/2020,6,0,0,31.40464436,-100.462443
NY,US,03/30/2020,70,0,0,42.44945765,-76.47229843
UT,US,03/30/2020,9,0,0,40.44862644,-113.1295715
MT,US,03/30/2020,6,2,0,48.65577551,-111.6942414
GA,US,03/30/2020,2,0,0,32.12059861,-82.32957247
NM,US,03/30/2020,0,0,0,34.64048375,-105.8508949
ND,US,03/30/2020,0,0,0,48.68565745,-99.24564265
GA,US,03/30/2020,0,0,0,34.91369188,-83.74107459999998
ND,US,03/30/2020,0,0,0,47.45367788,-97.16323288
NC,US,03/30/2020,3,0,0,35.20383864,-82.79638423
MN,US,03/30/2020,0,0,0,45.77298854,-96.47062949
TX,US,03/30/2020,206,2,0,30.33432034,-97.7853562
MT,US,03/30/2020,0,0,0,46.20973220000001,-107.2666516
KS,US,03/30/2020,0,0,0,38.91467218,-99.87284448
WI,US,03/30/2020,0,0,0,44.30360275,-91.35893614
GA,US,03/30/2020,0,0,0,32.40422134,-82.56904553
KY,US,03/30/2020,0,0,0,36.80767017,-87.87333656
KY,US,03/30/2020,0,0,0,38.61056487,-85.33775972
CA,US,03/30/2020,0,0,0,40.64917670000001,-123.114713
TX,US,03/30/2020,0,0,0,31.0879489,-95.1367187
SD,US,03/30/2020,0,0,0,43.34459388,-99.8854891
GA,US,03/30/2020,11,1,0,33.03349196,-85.02812115
TN,US,03/30/2020,1,0,0,36.39026213,-86.16087954
OH,US,03/30/2020,42,2,0,41.31735028,-80.76109643
WV,US,03/30/2020,2,0,0,39.11240885,-79.57053576
CA,US,03/30/2020,35,1,0,36.22026558,-118.8020203
OK,US,03/30/2020,65,3,0,36.11939621,-95.94013939
MS,US,03/30/2020,6,1,0,34.64967704,-90.37481167
CA,US,03/30/2020,0,0,0,38.02644018,-119.9525093
GA,US,03/30/2020,3,0,0,31.71612656,-83.62069378
SD,US,03/30/2020,1,0,0,43.3109081,-97.14865776
AL,US,03/30/2020,24,0,0,33.28726072,-87.52556818
OH,US,03/30/2020,7,0,0,40.44214695,-81.47226262
MI,US,03/30/2020,5,1,0,43.46606813,-83.41897025
GA,US,03/30/2020,2,0,0,32.67435595,-83.43078662
ID,US,03/30/2020,3,0,0,42.35440512,-114.6685381
TX,US,03/30/2020,0,0,0,30.77031716,-94.37690895
WV,US,03/30/2020,0,0,0,39.46811972,-80.88772676
NC,US,03/30/2020,0,0,0,35.87147226,-76.17055253
WY,US,03/30/2020,0,0,0,41.2878183,-110.54757820000002
UT,US,03/30/2020,0,0,0,40.12491499,-109.5174415
NY,US,03/30/2020,190,0,0,41.89027881,-74.26252104
OR,US,03/30/2020,4,0,0,45.59073056,-118.7353826
AK,US,03/30/2020,0,2,0,0.0,0.0
AZ,US,03/30/2020,0,9,0,0.0,0.0
AR,US,03/30/2020,49,2,0,0.0,0.0
CA,US,03/30/2020,0,0,0,0.0,0.0
CO,US,03/30/2020,186,1,0,0.0,0.0
CT,US,03/30/2020,176,0,0,0.0,0.0
FL,US,03/30/2020,1,4,0,0.0,0.0
GA,US,03/30/2020,164,1,0,0.0,0.0
HI,US,03/30/2020,8,0,0,0.0,0.0
IL,US,03/30/2020,13,0,0,0.0,0.0
KY,US,03/30/2020,53,2,0,0.0,0.0
LA,US,03/30/2020,14,0,0,0.0,0.0
ME,US,03/30/2020,5,0,0,0.0,0.0
MD,US,03/30/2020,0,1,0,0.0,0.0
MA,US,03/30/2020,489,9,0,0.0,0.0
MI,US,03/30/2020,78,0,0,0.0,0.0
MN,US,03/30/2020,0,1,0,0.0,0.0
MS,US,03/30/2020,89,2,0,0.0,0.0
NE,US,03/30/2020,2,0,0,0.0,0.0
NV,US,03/30/2020,132,0,0,0.0,0.0
NH,US,03/30/2020,56,0,0,0.0,0.0
NJ,US,03/30/2020,3847,91,0,0.0,0.0
NY,US,03/30/2020,0,298,0,0.0,0.0
NC,US,03/30/2020,0,1,0,0.0,0.0
ND,US,03/30/2020,0,1,0,0.0,0.0
RI,US,03/30/2020,171,4,0,0.0,0.0
TN,US,03/30/2020,197,4,0,0.0,0.0
VT,US,03/30/2020,28,7,0,0.0,0.0
WA,US,03/30/2020,274,0,0,0.0,0.0
WI,US,03/30/2020,0,0,0,0.0,0.0
TN,US,03/30/2020,1,0,0,36.10890856,-82.43709629
AR,US,03/30/2020,7,0,0,33.16887091,-92.59746952
FL,US,03/30/2020,0,0,0,30.04412971,-82.37497443
GA,US,03/30/2020,0,0,0,34.82995757,-83.98967069
IL,US,03/30/2020,0,0,0,37.47119609,-89.25548938
IN,US,03/30/2020,0,0,0,39.62550777,-84.92497066
IA,US,03/30/2020,0,0,0,41.0277278,-94.24234847
KY,US,03/30/2020,1,0,0,37.66166713,-87.94300009
LA,US,03/30/2020,9,0,0,32.83121059,-92.3749373
MS,US,03/30/2020,3,0,0,34.49162015,-89.00776006
NJ,US,03/30/2020,1213,7,0,40.65835409,-74.30680092
NM,US,03/30/2020,0,0,0,36.48126404,-103.4709624
NC,US,03/30/2020,38,0,0,34.98960527,-80.52955873
OH,US,03/30/2020,4,0,0,40.30016061,-83.37239023
OR,US,03/30/2020,1,0,0,45.30915495,-118.0068979
PA,US,03/30/2020,4,0,0,40.96188846,-77.05996014
SC,US,03/30/2020,3,0,0,34.68835752,-81.61730349
SD,US,03/30/2020,1,0,0,42.83112163,-96.6557828
TN,US,03/30/2020,1,0,0,36.28590426,-83.83651902
TX,US,03/30/2020,2,0,0,32.73706798,-94.93999853
WV,US,03/30/2020,1,0,0,38.89285061,-80.23689136
GA,US,03/30/2020,5,0,0,32.87920671,-84.30024826
TX,US,03/30/2020,0,0,0,31.36868194,-102.0423217
UT,US,03/30/2020,57,0,0,40.1166722,-111.6657662
TX,US,03/30/2020,2,0,0,29.35739637,-99.76229172
TX,US,03/30/2020,5,0,0,29.89149232,-101.1525205
AK,US,03/30/2020,0,0,0,61.47502768,-144.7126799
NM,US,03/30/2020,2,0,0,34.71669834,-106.8103733
ID,US,03/30/2020,1,0,0,44.76728382,-115.5676773
MT,US,03/30/2020,0,0,0,48.36435097,-106.6669635
NE,US,03/30/2020,0,0,0,41.56730777,-98.98197724
AR,US,03/30/2020,20,0,0,35.58095779,-92.51295036
IA,US,03/30/2020,1,0,0,40.75326764,-91.95017958
MI,US,03/30/2020,4,0,0,42.25190229,-86.01939087
TN,US,03/30/2020,0,0,0,35.69864497,-85.45221699
OH,US,03/30/2020,1,0,0,40.8554138,-84.59111700000003
TX,US,03/30/2020,2,1,0,32.56483801,-95.83766469
NC,US,03/30/2020,3,0,0,36.36880673,-78.40670845
IN,US,03/30/2020,17,0,0,38.02658833,-87.58763124
PA,US,03/30/2020,1,0,0,41.40323442,-79.75845449
CA,US,03/30/2020,109,4,0,34.44465746,-119.0910613
IL,US,03/30/2020,0,0,0,40.18417171,-87.73384359
LA,US,03/30/2020,3,1,0,29.83517605,-92.30292538
IN,US,03/30/2020,0,0,0,39.8523352,-87.46160542
LA,US,03/30/2020,3,0,0,31.10884837,-93.18153838
MO,US,03/30/2020,0,0,0,37.8457799,-94.34127305
WI,US,03/30/2020,0,0,0,43.59422667,-90.8324691
TX,US,03/30/2020,6,0,0,28.79780988,-96.96813006
IN,US,03/30/2020,7,1,0,39.42944561,-87.39169027
WI,US,03/30/2020,3,0,0,46.05467334,-89.51719204
OH,US,03/30/2020,0,0,0,39.25208988,-82.4831444
VA,US,03/30/2020,52,1,0,36.73285734,-76.04566934
FL,US,03/30/2020,65,1,0,29.05858895,-81.18263252
IL,US,03/30/2020,0,0,0,38.44272901,-87.84922065
IN,US,03/30/2020,1,0,0,40.84704239,-85.79328272
MN,US,03/30/2020,6,0,0,44.28424356,-92.23121312
KS,US,03/30/2020,0,0,0,38.95471985,-96.20350509
MN,US,03/30/2020,0,0,0,46.58589171,-94.96968506
OK,US,03/30/2020,8,1,0,35.96024096,-95.51911308
WA,US,03/30/2020,0,0,0,46.29180039999999,-123.4250831
NC,US,03/30/2020,166,0,0,35.78879266,-78.65249174
FL,US,03/30/2020,1,0,0,30.16548905,-84.39895211
ME,US,03/30/2020,2,0,0,44.4858305,-69.12061935
AL,US,03/30/2020,30,0,0,33.80270512,-87.30027177
GA,US,03/30/2020,0,0,0,34.73376362,-85.30165174
TX,US,03/30/2020,3,0,0,30.73872995,-95.57440968
WA,US,03/30/2020,6,0,0,46.23040051,-118.4775539
KS,US,03/30/2020,0,0,0,38.91686134,-101.7638876
TX,US,03/30/2020,3,0,0,30.01058447,-95.99011759
OR,US,03/30/2020,0,0,0,45.57894064,-117.18353799999998
ND,US,03/30/2020,1,0,0,48.36876964,-97.72574783
MS,US,03/30/2020,5,0,0,31.14971548,-90.10446654
FL,US,03/30/2020,15,0,0,30.64204028,-86.16935664
GA,US,03/30/2020,4,0,0,33.78017694,-83.73552314
SD,US,03/30/2020,0,0,0,45.43019636,-100.0307514
WI,US,03/30/2020,6,0,0,42.66858202,-88.54163073
IA,US,03/30/2020,1,0,0,41.03064984,-92.40954728
ND,US,03/30/2020,9,0,0,48.22390169,-101.5436763
TX,US,03/30/2020,0,0,0,31.50999644,-103.0927909
GA,US,03/30/2020,5,0,0,31.05449097,-82.42224148
GA,US,03/30/2020,1,0,0,33.41146451,-82.67795848
IL,US,03/30/2020,0,0,0,40.84925021,-90.6147432
IN,US,03/30/2020,2,0,0,40.34728141,-87.35602659
IA,US,03/30/2020,1,0,0,41.33559454,-93.56007641
KY,US,03/30/2020,12,0,0,36.99903045,-86.42672751
MS,US,03/30/2020,1,0,0,32.35810271,-90.83352619
MO,US,03/30/2020,2,0,0,38.76529479,-91.16124662
NJ,US,03/30/2020,68,1,0,40.85951833,-74.99556527
NY,US,03/30/2020,18,0,0,43.56173026,-73.8433699
NC,US,03/30/2020,0,0,0,36.39728256,-78.10652228
OH,US,03/30/2020,20,0,0,39.42581994,-84.16557457
PA,US,03/30/2020,1,0,0,41.81304978,-79.26969577
TN,US,03/30/2020,0,0,0,35.6728299,-85.77969117
VA,US,03/30/2020,2,0,0,38.90847745,-78.20280433
IN,US,03/30/2020,8,0,0,38.08922676,-87.2716085
UT,US,03/30/2020,44,0,0,40.33110236,-111.1691419
OR,US,03/30/2020,5,0,0,45.16292781,-121.1670954
MN,US,03/30/2020,3,0,0,44.02211116,-93.58720034
WY,US,03/30/2020,1,0,0,43.90451606,-107.68018700000002
WI,US,03/30/2020,0,0,0,45.89838588,-91.79050449
AL,US,03/30/2020,4,0,0,31.4092794,-88.20689944
AR,US,03/30/2020,15,0,0,35.976844,-94.21800746
CO,US,03/30/2020,1,0,0,39.97015535,-103.202587
FL,US,03/30/2020,1,0,0,30.61359259,-85.66002461
GA,US,03/30/2020,2,0,0,32.96711864,-82.79357039
ID,US,03/30/2020,0,0,0,44.45275475,-116.7847688
IL,US,03/30/2020,1,0,0,38.35309213,-89.40982703
IN,US,03/30/2020,6,0,0,38.60219804,-86.1049363
IA,US,03/30/2020,18,1,0,41.33577126,-91.71725711
KS,US,03/30/2020,0,0,0,39.78420784,-97.0875323
KY,US,03/30/2020,1,0,0,37.75599461,-85.17407732
LA,US,03/30/2020,22,1,0,30.85288548,-90.03866652
ME,US,03/30/2020,0,0,0,45.01607142,-67.62813524
MD,US,03/30/2020,7,0,0,39.60835778,-77.82002295
MN,US,03/30/2020,34,0,0,45.03864533,-92.88429635
MS,US,03/30/2020,16,0,0,33.28392041,-90.94196237
MO,US,03/30/2020,0,0,0,37.96130078,-90.87948158
NE,US,03/30/2020,9,0,0,41.52815707,-96.22019892
NY,US,03/30/2020,9,0,0,43.31153794,-73.43043448
NC,US,03/30/2020,1,0,0,35.83810081,-76.57299037
OH,US,03/30/2020,3,0,0,39.45690571,-81.49121382
OK,US,03/30/2020,20,0,0,36.71380786,-95.90514104
OR,US,03/30/2020,168,3,0,45.55972701,-123.0955257
PA,US,03/30/2020,26,0,0,40.19208869,-80.24582867
RI,US,03/30/2020,23,0,0,41.45961631,-71.61435303
TN,US,03/30/2020,14,0,0,36.29472368,-82.49454720000001
TX,US,03/30/2020,8,0,0,30.21498498,-96.40946246
UT,US,03/30/2020,15,1,0,37.28003525,-113.504698
VT,US,03/30/2020,12,0,0,44.27343241,-72.61604978
VA,US,03/30/2020,2,0,0,36.72341572,-81.95666289
WI,US,03/30/2020,34,0,0,43.36863664,-88.22974712
OK,US,03/30/2020,0,0,0,35.29071824,-98.99180434
NV,US,03/30/2020,111,1,0,40.66562265,-119.6631594
MI,US,03/30/2020,266,6,0,42.253105,-83.83853204
NC,US,03/30/2020,5,0,0,36.23103603,-81.70033724
MN,US,03/30/2020,1,0,0,43.97823903,-94.61413846
WI,US,03/30/2020,93,0,0,43.01833055,-88.30431188
WI,US,03/30/2020,1,1,0,44.47068056,-88.96534501
WI,US,03/30/2020,0,0,0,44.11324419,-89.24317107
GA,US,03/30/2020,0,0,0,31.5521809,-81.91894878
IL,US,03/30/2020,0,0,0,38.42955355,-88.42586459
IN,US,03/30/2020,1,0,0,39.8633444,-85.01044989
IA,US,03/30/2020,0,0,0,40.73969028,-93.32752197
KY,US,03/30/2020,1,0,0,36.80310688,-84.8251971
MI,US,03/30/2020,3195,83,0,42.278056,-83.37861099999998
MS,US,03/30/2020,0,0,0,31.64135687,-88.69573913
MO,US,03/30/2020,0,0,0,37.11303869,-90.46001416
NE,US,03/30/2020,0,0,0,42.20934475,-97.11926964
NY,US,03/30/2020,15,0,0,43.15494365,-77.02976528
NC,US,03/30/2020,4,0,0,35.36438125,-78.00027268
OH,US,03/30/2020,7,0,0,40.82925852,-81.88844833
PA,US,03/30/2020,10,0,0,41.64938475,-75.29956506
TN,US,03/30/2020,0,0,0,35.23868267,-87.78644456
UT,US,03/30/2020,0,0,0,38.32335822,-110.9096801
WV,US,03/30/2020,0,0,0,38.14901357,-82.42287994
VA,US,03/30/2020,0,0,0,38.06451466,-78.90293905
TN,US,03/30/2020,1,0,0,36.29896232,-88.71990865
TX,US,03/30/2020,35,1,0,27.7610369,-99.33237355
UT,US,03/30/2020,39,0,0,41.27116049,-111.9145117
GA,US,03/30/2020,0,0,0,32.04066113,-84.54742852
IA,US,03/30/2020,1,0,0,42.42853483,-94.17987389
KY,US,03/30/2020,2,0,0,37.52168356,-87.67989953
LA,US,03/30/2020,11,1,0,32.70847669,-93.33121835
MS,US,03/30/2020,3,1,0,33.61300486,-89.28392912
MO,US,03/30/2020,0,0,0,37.2813734,-92.876329
NE,US,03/30/2020,0,0,0,40.17642643,-98.50019851
WV,US,03/30/2020,0,0,0,38.49370949,-80.4202023
CO,US,03/30/2020,180,9,0,40.55499405,-104.3929621
IN,US,03/30/2020,1,0,0,40.72934187,-85.22132966
ND,US,03/30/2020,0,0,0,47.58614526,-99.65904998
LA,US,03/30/2020,12,1,0,30.46058217,-91.30989571
LA,US,03/30/2020,0,0,0,32.78550125,-91.461201
LA,US,03/30/2020,4,0,0,30.87882871,-91.4148538
NY,US,03/30/2020,9326,10,0,41.16278376,-73.75741653
PA,US,03/30/2020,55,0,0,40.31377979999999,-79.46615476
VA,US,03/30/2020,0,0,0,38.11021557,-76.80213247
WY,US,03/30/2020,0,0,0,43.83961191,-104.5674881
WV,US,03/30/2020,1,0,0,39.6065771,-80.64016540000001
MI,US,03/30/2020,2,0,0,44.33853602,-85.57712739
TX,US,03/30/2020,6,0,0,29.27765923,-96.22319248
WA,US,03/30/2020,116,7,0,48.82227976,-121.7490018
MT,US,03/30/2020,0,0,0,46.46652491,-109.8464636
GA,US,03/30/2020,1,0,0,32.12009104,-82.72574721
NE,US,03/30/2020,0,0,0,41.91482725,-98.52798941
OR,US,03/30/2020,0,0,0,44.72698162,-120.02814270000002
TX,US,03/30/2020,0,0,0,35.40114335,-100.2699514
AR,US,03/30/2020,6,0,0,35.25688493,-91.74908296
GA,US,03/30/2020,1,0,0,34.64624278,-83.74905525
IL,US,03/30/2020,0,0,0,38.08706198,-88.17657461
IN,US,03/30/2020,2,0,0,40.74911165,-86.86492015
TN,US,03/30/2020,1,0,0,35.92929884,-85.45591799
NV,US,03/30/2020,0,0,0,39.44157041,-114.899966
IL,US,03/30/2020,4,0,0,41.75509713,-89.91556058
GA,US,03/30/2020,7,2,0,34.80987459,-84.96093476
IN,US,03/30/2020,1,0,0,41.13863784,-85.50791236
KY,US,03/30/2020,0,0,0,36.75700531,-84.14541217
WA,US,03/30/2020,8,0,0,46.90022523,-117.5241763
MT,US,03/30/2020,0,0,0,46.95925154,-104.2510927
KS,US,03/30/2020,0,0,0,38.48178252,-101.3471509
TX,US,03/30/2020,28,0,0,33.98842886,-98.7041034
MD,US,03/30/2020,6,1,0,38.37301947,-75.62705831
TX,US,03/30/2020,0,0,0,34.07945812,-99.24178437
AL,US,03/30/2020,2,0,0,31.98773215,-87.30891118
GA,US,03/30/2020,0,0,0,31.97496928,-83.43438555
GA,US,03/30/2020,1,0,0,33.78290391,-82.74286107
NC,US,03/30/2020,1,0,0,36.2084135,-81.16232895
MN,US,03/30/2020,1,0,0,46.35721532,-96.4684375
GA,US,03/30/2020,0,0,0,32.80291082,-83.17140684
MS,US,03/30/2020,12,2,0,31.16078225,-91.31018819
IL,US,03/30/2020,223,5,0,41.44619267,-87.97862712
TX,US,03/30/2020,2,0,0,26.47411727,-97.61535848
ND,US,03/30/2020,0,0,0,48.34522353,-103.4793387
OH,US,03/30/2020,0,0,0,41.56052014,-84.58429552
SC,US,03/30/2020,2,0,0,33.62190129,-79.72767442
VA,US,03/30/2020,7,1,0,37.28131268,-76.70905141
IL,US,03/30/2020,1,0,0,37.73033511,-88.92994027
TN,US,03/30/2020,101,0,0,35.89099229,-86.89281867
TX,US,03/30/2020,37,1,0,30.64655664,-97.6004854
KS,US,03/30/2020,0,0,0,37.55937174,-95.74323255
NC,US,03/30/2020,13,0,0,35.70625477,-77.917978
TN,US,03/30/2020,27,0,0,36.15496772,-86.29775884
TX,US,03/30/2020,2,0,0,29.1732598,-98.08693082
VA,US,03/30/2020,3,0,0,39.17054517,-78.17325058
CT,US,03/30/2020,10,0,0,41.82972709,-71.98182316
VT,US,03/30/2020,11,0,0,42.986982,-72.71268875
VT,US,03/30/2020,18,1,0,43.58010937,-72.58595157
TX,US,03/30/2020,0,0,0,31.85008651,-103.0485163
LA,US,03/30/2020,1,0,0,31.94449367,-92.63789413
IL,US,03/30/2020,13,0,0,42.33641854,-89.16085327
IA,US,03/30/2020,0,0,0,43.37751174,-93.73407298
WI,US,03/30/2020,10,0,0,44.06886922,-88.64477096
IA,US,03/30/2020,3,0,0,43.29094334,-91.84422722
MN,US,03/30/2020,5,0,0,43.98772283,-91.78081305
AL,US,03/30/2020,2,0,0,34.15030532,-87.37325922
MS,US,03/30/2020,4,0,0,33.08747908,-89.03391385
WV,US,03/30/2020,1,0,0,39.02775007,-81.37473928
TX,US,03/30/2020,1,0,0,33.21570665,-97.65460265
VA,US,03/30/2020,0,0,0,36.9746148,-82.62410519
KY,US,03/30/2020,0,0,0,37.73941626,-83.49303612
OH,US,03/30/2020,13,0,0,41.36224827,-83.62285108
TX,US,03/30/2020,0,0,0,32.78722382,-95.38236368
WV,US,03/30/2020,2,0,0,39.20967886,-81.5162836
WI,US,03/30/2020,2,0,0,44.45537896,-90.04158336
IA,US,03/30/2020,4,0,0,42.38979414,-96.0459439
IL,US,03/30/2020,3,0,0,40.78579374,-89.20973757
KY,US,03/30/2020,3,0,0,38.04178222,-84.7417556
AR,US,03/30/2020,1,0,0,35.18902527,-91.2439489
OK,US,03/30/2020,0,0,0,36.76705782,-98.86573064
KS,US,03/30/2020,1,0,0,37.8865336,-95.74006277
OK,US,03/30/2020,0,0,0,36.42316318,-99.26283045
MD,US,03/30/2020,3,0,0,38.21274277,-75.33200012
MA,US,03/30/2020,390,5,0,42.35026951,-71.90493363
GA,US,03/30/2020,11,1,0,31.55162306,-83.85090513
